edad,ingreso_mensual,antiguedad_laboral_anios,score_crediticio,deuda_total,ratio_endeudamiento,numero_creditos_activos,retrasos_12m,limite_credito_solicitado,ahorros,aprobado
48,4402.36,34.52,560,7503.65,0.41,0,2,5531.23,12244.16,1
52,4899.81,33.31,346,7887.51,0.52,3,2,8744.8,0.0,0
26,5514.1,23.09,653,0.0,0.84,7,4,7456.33,4459.48,0
24,4262.27,28.1,822,10922.25,0.4,2,0,12019.75,11440.16,1
47,3992.18,6.38,361,1844.0,0.09,5,4,15333.91,9708.73,0
38,4722.8,34.05,378,1488.92,0.64,6,3,12436.98,4334.29,0
41,1666.13,6.74,635,2481.23,0.59,6,3,9682.45,2959.78,0
25,4278.5,27.82,699,5212.27,0.62,5,0,4310.62,15325.08,1
30,3833.39,1.19,356,5000.49,0.68,0,1,10005.76,7896.28,0
38,4183.79,26.92,724,0.0,0.42,1,2,9813.97,9419.39,1
65,4033.7,20.05,662,5592.81,0.22,2,4,8608.22,6104.97,1
56,4502.8,14.13,695,6583.27,0.65,2,2,8831.86,2159.73,1
69,4293.52,9.43,359,3064.03,0.8,0,3,8494.32,4961.27,0
37,4260.23,16.58,403,0.0,0.59,6,3,13362.77,3753.79,0
47,4080.27,10.17,578,1662.94,0.37,3,1,4437.54,10011.02,1
54,4608.38,12.66,751,2999.37,0.4,3,1,8274.6,7804.46,1
46,3742.81,34.72,324,7504.12,0.38,0,4,9317.76,8210.14,0
27,5083.55,12.89,460,3689.48,0.58,6,1,9647.21,5831.38,0
53,2685.18,30.49,517,6581.2,0.11,0,3,9170.39,14041.32,1
39,4382.74,15.67,781,14068.11,0.09,4,3,8260.66,4148.58,1
51,4606.36,30.3,816,5204.05,0.74,3,1,11931.87,6521.11,1
41,3055.83,24.83,331,4583.61,0.4,0,4,11656.29,9231.77,0
54,3812.58,30.09,462,8023.8,0.4,7,3,5829.41,0.0,0
45,5391.09,25.33,333,9128.81,0.3,4,3,7529.41,6865.45,0
26,4081.18,21.68,615,9428.95,0.65,5,4,9307.89,7293.44,0
32,3405.67,31.09,354,5348.57,0.22,5,2,14355.69,12325.55,0
45,1517.03,23.33,686,1270.21,0.37,7,0,6958.25,14133.1,1
55,4506.09,29.12,404,0.0,0.64,4,4,3606.71,0.0,0
31,4291.62,23.62,606,2462.84,0.64,4,4,8191.09,3710.13,0
64,4748.85,16.1,806,4115.46,0.71,4,4,11904.71,7143.13,0
34,6044.23,9.99,313,1366.83,0.79,3,1,9793.5,7774.72,0
60,4196.33,11.31,451,499.55,0.61,1,3,11312.25,5048.4,0
67,4320.23,29.23,567,4052.73,0.64,0,3,10920.57,3459.25,0
22,3582.25,9.06,305,3675.64,0.49,0,4,11889.65,6206.45,0
69,4144.45,10.15,634,3274.76,0.41,1,4,5580.62,11233.86,0
44,4173.84,34.18,607,10804.96,0.65,2,1,9035.84,9235.62,1
40,4879.48,23.64,630,8071.98,0.68,2,0,9903.45,5798.77,1
37,4698.46,11.77,587,995.05,0.58,6,3,10134.87,3071.63,0
69,3512.41,24.29,589,7997.43,0.53,3,2,9092.4,4853.17,0
49,3772.05,15.54,426,4636.19,0.64,2,0,9597.85,4768.81,0
39,5440.74,2.28,676,2548.85,0.52,5,3,10845.86,13754.29,1
25,3336.2,31.68,694,3231.15,0.27,0,3,6178.41,10732.79,1
46,4872.5,1.84,591,13525.61,0.47,7,1,9860.47,3267.98,0
56,5661.64,33.03,530,4682.32,0.57,0,4,11824.21,6872.13,0
63,4788.22,14.51,346,2222.81,0.32,7,4,8375.9,11800.81,0
41,4427.82,19.05,300,4518.82,0.06,6,3,10432.29,4885.62,0
39,5428.22,17.05,702,7388.56,0.41,1,2,9965.58,9516.38,1
67,4518.19,16.16,496,5450.57,0.63,3,0,7457.31,1178.82,0
30,4191.86,29.53,532,4356.92,0.58,6,4,10880.07,13354.74,0
21,4017.24,11.74,510,2050.62,0.37,7,1,7795.44,8394.33,1
41,5233.35,34.6,512,2902.6,0.44,7,0,7701.82,7346.17,1
41,4825.64,20.3,449,656.75,0.53,4,1,9435.36,10642.97,1
21,5590.05,29.07,849,5072.11,0.47,5,3,14252.47,10870.38,1
44,3897.72,5.88,391,6608.66,0.38,3,2,10290.66,9534.92,0
42,3918.33,6.58,362,6468.72,0.25,4,3,9753.33,8620.91,0
61,3807.62,10.89,559,4836.46,0.7,5,1,8037.54,11157.28,0
22,4451.93,30.52,501,9269.2,0.78,4,1,8634.65,8756.9,0
58,3576.7,14.27,786,6385.02,0.53,7,3,7329.04,11340.88,1
22,5033.12,27.99,521,6965.82,0.33,2,0,8423.06,11959.95,1
29,4504.83,23.81,406,1702.68,0.56,6,2,6568.02,4463.18,0
65,3316.38,6.3,752,3921.2,0.32,2,1,9376.85,4576.14,1
36,1531.54,17.38,792,3684.2,0.7,3,2,9851.04,11954.76,0
52,2556.22,4.51,339,8535.44,0.49,5,0,9491.76,4726.83,0
57,5494.11,17.7,344,4742.64,0.57,5,1,10751.17,6649.08,0
41,4144.33,5.83,695,4627.17,0.47,3,4,8157.58,9541.57,0
41,4332.01,23.45,639,4418.34,0.51,1,4,10742.19,10595.44,0
41,3816.71,16.01,644,10031.33,0.4,7,2,11249.01,6277.44,1
33,4553.6,20.73,364,3438.61,0.48,0,4,8432.59,5328.41,0
45,2469.95,15.7,587,2750.36,0.39,6,2,11164.88,14986.44,0
66,2397.99,19.98,646,5949.35,0.56,0,4,8964.55,11645.96,0
32,2725.67,14.68,506,4975.97,0.33,2,4,15819.4,6631.04,0
62,4258.21,10.47,459,9608.6,0.78,5,3,9673.21,4753.04,0
42,4831.49,33.37,442,8898.56,0.41,7,3,10158.06,9677.99,0
38,4624.96,18.51,684,6265.78,0.37,7,4,10486.13,7882.18,1
60,4083.87,5.21,826,4822.11,0.47,6,4,4635.35,13872.13,1
47,3044.51,12.31,760,5409.9,0.65,3,1,11378.79,12271.46,1
51,4913.99,27.11,418,9645.42,0.52,4,2,6809.67,9940.6,0
66,3943.34,19.09,452,6692.98,0.45,7,2,8201.56,15173.83,0
69,4178.77,16.82,545,7386.6,0.44,3,1,10946.72,4559.92,1
31,4130.26,20.07,753,0.0,0.31,7,2,4388.56,6387.51,1
51,3774.92,25.29,447,1689.22,0.28,5,2,8545.65,9270.95,1
65,3545.16,34.27,428,4799.26,0.39,5,0,8085.66,12475.02,1
25,3664.43,4.96,373,7326.54,0.81,4,4,7433.04,9726.86,1
64,3033.62,32.78,549,7377.86,0.43,0,3,6804.32,16831.7,1
34,4419.88,16.19,420,5637.49,0.62,7,0,6116.75,3251.11,0
56,4039.92,21.67,344,0.0,0.32,2,3,11656.48,7280.44,0
31,5112.01,14.87,801,5605.95,0.52,2,0,8716.43,7144.82,1
54,2565.58,16.09,539,2704.58,0.68,4,1,7560.48,6341.23,0
53,5251.09,13.83,575,0.0,0.38,2,0,10347.55,2467.57,1
54,4131.49,26.77,818,2331.64,0.36,3,0,5916.14,10227.72,1
25,4049.67,16.96,836,3891.31,0.25,6,0,8888.57,4220.82,1
47,3470.91,26.98,389,5781.19,0.49,6,3,10388.37,10074.47,0
35,3460.49,3.62,567,7638.9,0.21,1,3,10283.23,13248.7,0
49,2851.35,0.91,567,5769.38,0.31,1,4,8639.07,16100.38,0
67,5004.85,8.42,307,5208.91,0.39,6,2,12168.69,13301.73,0
30,4003.39,8.15,334,3581.43,0.66,4,4,13131.72,10269.26,0
49,4841.73,8.93,765,5146.63,0.32,2,3,8152.41,9073.96,1
48,4940.88,15.5,699,1664.0,0.58,6,4,6460.63,6073.25,0
28,3746.45,23.33,302,7493.58,0.16,6,3,8722.18,6395.53,0
53,3981.89,31.63,428,5262.42,0.33,2,3,9492.5,10923.54,0
52,3885.65,34.68,580,8556.81,0.71,1,2,6293.0,9732.14,0
44,5120.63,22.57,718,7058.09,0.5,4,2,5840.05,15873.56,1
59,4314.85,31.44,811,4069.34,0.65,2,4,11150.06,6066.26,1
54,4348.49,18.1,647,4993.32,0.21,4,1,4189.44,9293.47,1
32,4845.65,26.11,389,5179.49,0.48,4,2,9526.27,8093.08,0
43,4128.97,31.09,829,5430.46,0.6,2,1,10615.95,5321.95,1
30,6036.88,24.23,460,0.0,0.31,2,0,9941.54,6663.04,1
60,3362.26,14.22,415,2311.67,0.14,5,4,7757.11,6775.32,0
51,5326.4,28.56,752,11480.87,0.38,4,2,13294.16,10486.63,1
56,5462.03,27.01,689,5655.39,0.26,7,3,7537.75,12451.67,1
46,3170.37,34.19,686,9881.64,0.4,2,4,7697.81,5068.33,1
25,4974.9,28.64,636,3660.69,0.63,4,4,10152.7,4357.72,0
27,4451.39,20.43,755,460.66,0.61,4,0,7352.87,10734.03,1
58,4982.66,8.05,343,4391.89,0.65,1,3,5514.27,11040.58,0
50,3117.75,0.32,378,4214.03,0.45,1,1,11035.17,4564.95,0
34,4418.65,8.1,586,2873.09,0.41,1,0,5654.12,9254.37,1
50,3317.6,24.73,334,9170.11,0.45,3,0,9410.82,11200.82,0
24,3901.38,5.24,829,9946.38,0.65,0,3,14245.6,11045.56,0
39,5477.82,24.7,509,3188.63,0.5,1,2,2895.83,9090.76,1
26,4078.55,9.21,760,11620.34,0.15,1,1,10611.93,8442.56,1
44,2173.12,5.8,371,8328.03,0.23,7,2,11284.64,5936.78,0
36,2940.97,30.19,488,1659.47,0.78,7,0,6468.07,6595.85,0
62,3173.96,4.44,690,8718.29,0.67,2,1,8417.32,4452.94,0
46,5114.15,29.82,638,6615.18,0.19,2,3,7467.52,11485.13,1
69,3571.95,21.21,444,5486.05,0.44,0,2,7231.78,7203.63,0
37,2798.57,9.35,483,339.61,0.6,0,4,9937.57,9325.04,0
63,5205.0,8.27,509,6821.18,0.76,5,2,6743.64,6959.46,0
30,4425.48,20.59,728,2986.41,0.62,0,1,11114.6,10103.98,1
54,4508.07,9.1,528,11121.13,0.56,0,0,7874.76,8566.11,1
58,3480.94,21.04,701,2086.57,0.73,2,0,11813.03,7008.7,1
66,5484.81,21.55,710,645.77,0.94,1,2,7879.89,12571.97,1
39,4089.46,0.9,395,6845.59,0.62,7,0,7641.63,9802.16,0
58,2423.6,9.21,412,1684.47,0.3,6,0,9639.93,7124.53,0
63,3175.84,25.64,729,10146.91,0.9,2,2,8219.63,5082.38,0
41,3441.73,4.84,750,2515.61,0.8,6,3,10556.03,8334.42,0
32,4055.01,26.25,823,7726.27,0.3,0,1,8246.89,12532.58,1
48,4888.1,27.24,436,2259.51,0.8,5,3,8059.65,10897.0,0
54,3545.65,28.68,648,3777.66,0.35,4,2,7077.38,10983.22,1
27,3659.21,30.96,416,5896.95,0.56,2,2,5974.46,1461.4,0
38,6183.86,12.7,750,3198.47,0.42,5,0,8278.82,7423.77,1
49,4274.37,33.15,576,7642.16,0.77,7,1,10916.6,3017.63,0
62,3724.1,1.57,499,3214.92,0.24,1,3,10832.87,4287.52,0
36,4229.66,2.06,493,9967.53,0.32,1,2,8926.36,11523.04,0
52,3073.1,20.71,354,8288.91,0.49,3,2,10993.19,11198.78,0
57,4681.52,2.21,811,311.59,0.34,4,4,9934.7,12331.88,1
54,5071.45,18.25,694,11843.22,0.26,7,0,11210.41,6429.99,1
29,3675.84,10.84,789,6489.99,0.82,0,1,8079.11,5722.62,1
25,5101.26,23.98,711,2815.15,0.11,2,0,11799.66,8330.92,1
28,3938.35,15.11,755,6386.6,0.35,5,4,8622.91,12896.11,1
57,4459.38,11.52,643,5856.42,0.27,2,2,6575.17,6245.13,1
46,3532.57,23.06,446,8075.57,0.53,7,1,8998.7,9321.71,0
38,3479.27,33.91,786,8215.87,0.17,7,0,8240.33,16418.2,1
22,2850.65,8.2,494,9296.52,0.27,6,3,6452.26,9111.16,0
57,4397.7,2.39,387,1472.2,0.45,1,2,6505.81,8224.04,0
42,3944.26,5.59,519,6345.45,0.4,5,2,8111.03,5766.32,0
62,3971.83,31.99,592,3506.28,0.49,6,3,9791.68,11891.62,1
45,3183.99,25.59,670,513.02,0.16,4,2,11536.14,3509.57,1
26,3148.77,0.1,358,2942.43,0.66,3,0,5473.68,5680.25,0
60,3630.98,7.4,825,2103.05,0.47,5,2,7565.18,4713.5,1
21,4622.58,26.91,744,6690.27,0.85,7,1,7428.45,6530.93,1
40,4470.98,5.02,327,4513.31,0.54,5,1,9460.62,7740.14,0
58,3585.81,17.06,421,6610.58,0.37,4,0,10908.1,0.0,0
43,4464.32,6.61,521,5195.32,0.26,7,4,12099.79,10173.44,0
68,5781.9,9.93,363,5895.71,0.65,2,1,12614.43,10699.63,0
49,4295.21,15.66,445,6996.78,0.82,6,4,10032.54,10626.49,0
65,6019.64,16.87,745,2905.04,0.81,7,4,9173.55,6284.27,0
62,4590.13,30.19,791,4976.01,0.94,4,0,8409.81,292.01,1
42,5398.11,16.89,578,4935.55,0.89,2,0,11586.13,17308.52,1
63,3724.09,33.3,628,3801.82,0.23,2,2,8732.24,4472.2,1
61,5256.34,18.15,666,2270.26,0.74,4,4,7130.84,11914.91,0
34,3133.83,16.25,626,6367.28,0.27,4,4,11148.21,2314.11,0
22,4418.76,10.15,747,7476.21,0.59,3,3,8230.78,0.0,0
58,3898.5,13.56,342,11378.07,0.43,6,4,6429.77,9395.75,0
23,2402.92,34.07,719,6116.29,0.3,6,2,11837.55,12138.53,1
66,2971.49,18.89,338,6289.96,0.59,7,4,12316.33,7998.25,0
49,5218.22,6.43,838,1975.29,0.09,3,4,12436.33,11730.42,1
52,4640.69,4.59,756,5271.98,0.29,6,4,10299.91,9735.04,1
46,5364.93,22.34,753,9489.46,0.3,4,3,7910.46,3946.08,1
68,4375.16,19.12,768,11864.97,0.86,3,3,7667.96,7664.25,0
61,1586.57,17.7,793,7100.76,0.94,2,4,11463.38,9812.95,0
53,4423.88,21.54,575,10812.72,0.15,0,1,11002.67,6107.42,1
32,3686.02,2.61,388,10921.28,0.33,7,1,13478.64,10588.31,0
49,3744.98,2.23,689,12334.92,0.67,6,2,7946.67,5032.61,0
43,3793.31,9.82,339,8031.02,0.75,5,2,11058.38,4801.78,0
56,3508.15,9.81,365,3674.41,0.58,3,3,7644.18,9155.7,0
69,3333.84,25.0,783,6173.85,0.93,6,1,10611.76,14786.19,1
31,5315.09,30.46,560,9520.1,0.63,7,1,11037.71,9369.12,1
35,4599.05,20.03,535,3823.69,0.56,5,2,12151.2,10666.01,0
69,3608.78,27.61,632,5512.99,0.44,2,4,13242.43,7961.41,0
40,3816.78,27.81,763,2942.85,0.48,2,3,9934.97,11858.63,1
64,5073.01,13.94,544,3798.71,0.69,4,4,4674.01,2258.35,0
50,4539.18,19.89,776,993.45,0.25,5,2,12053.9,6827.78,1
32,4371.69,28.14,664,9306.47,0.64,3,0,10161.1,476.82,1
69,3092.19,33.27,692,3432.19,0.28,7,4,8859.46,5749.04,1
60,3804.58,28.27,566,5901.05,0.66,3,4,9069.36,8182.55,0
29,3173.52,14.56,539,7203.99,0.08,1,3,12251.59,11220.38,1
50,2469.84,3.31,568,4601.92,0.65,5,3,8507.28,9278.38,0
54,4999.37,8.66,672,2069.58,0.2,1,2,5701.11,11444.93,1
49,3898.98,18.53,743,3600.06,0.51,3,4,9859.48,10049.73,1
41,3822.99,7.32,601,2136.4,0.6,5,0,10547.28,8035.51,1
37,3329.41,25.8,547,5874.6,0.34,7,4,5925.03,0.0,0
40,4874.72,9.29,690,3520.08,0.66,0,4,9274.97,4646.77,0
58,6076.74,15.24,614,9074.26,0.55,5,0,11266.41,9969.67,1
33,4719.56,14.01,340,4351.52,0.4,2,4,11771.43,9642.02,0
63,5029.61,34.42,668,7150.38,0.14,2,0,12393.44,9490.88,1
43,3072.09,14.61,471,2499.13,0.61,3,1,8111.46,8191.38,0
29,4351.2,23.61,732,0.0,0.63,1,3,10886.52,9045.41,1
49,4389.46,33.48,593,4364.24,0.61,0,1,9498.87,9800.65,1
30,5533.85,26.01,595,8509.85,0.65,0,1,14818.39,5580.92,1
40,4201.14,25.1,640,8578.99,0.56,0,3,9009.56,12113.44,1
27,3343.17,29.05,720,9274.16,0.19,2,3,8800.9,7810.32,1
45,4132.75,14.12,475,4130.89,0.17,0,3,11715.92,5840.2,0
25,3801.13,8.33,331,4292.41,0.39,7,2,11088.0,9549.8,0
52,5493.53,7.95,477,5840.12,0.73,3,3,7087.97,15200.91,0
63,4790.47,3.55,794,4352.3,0.65,5,0,6883.49,3988.53,1
62,4498.95,2.65,343,7162.46,0.32,4,4,6664.43,3170.93,0
28,4353.27,30.28,639,8104.43,0.94,7,0,12939.08,9009.52,1
48,4950.97,32.29,790,8443.06,0.44,2,0,10768.71,6676.41,1
42,3749.55,28.87,415,2882.55,0.53,7,1,9181.69,6857.17,0
39,3364.56,7.83,802,10119.87,0.62,2,0,8479.07,0.0,1
44,2497.58,1.39,590,0.0,0.38,0,3,5172.63,10491.71,0
68,5258.43,25.8,439,4343.72,0.54,1,0,9149.81,5410.16,1
35,4645.52,19.19,837,3648.46,0.72,4,1,14830.49,8787.43,1
29,4767.75,20.44,451,5235.67,0.7,6,1,6714.19,5505.31,0
59,4227.45,14.01,785,4476.87,0.36,1,2,9181.9,7016.25,1
23,5685.05,20.9,364,8949.59,0.66,4,0,8235.0,790.63,1
43,3305.34,25.99,640,2894.05,0.27,7,1,9433.08,11000.25,1
65,5271.71,16.94,679,7697.07,0.28,4,1,4789.04,5414.59,1
45,3428.6,15.16,610,1728.18,0.32,3,0,9383.87,6746.32,1
34,3780.42,15.35,653,5252.6,0.49,0,0,8774.75,9583.6,1
35,3091.71,1.36,481,6526.63,0.46,1,2,10112.08,10283.36,0
28,4267.6,12.96,509,8452.24,0.72,3,2,5949.23,11952.78,0
60,3924.73,13.52,332,1603.76,0.44,3,4,7569.83,8544.79,0
39,4573.47,8.83,736,0.0,0.12,0,1,9135.33,5795.97,1
37,3657.43,24.32,688,10782.83,0.59,4,4,9591.94,13873.77,0
37,2930.5,28.08,746,2383.04,0.37,2,0,10205.4,11017.37,1
56,4694.2,13.83,454,4423.49,0.84,0,2,9503.14,6635.18,0
38,5341.73,25.72,331,4805.12,0.13,3,3,8047.54,10495.82,1
56,4845.22,17.94,599,9825.05,0.31,7,1,5243.09,5697.28,1
62,4133.34,10.73,330,7673.34,0.33,2,3,7164.31,4238.06,0
63,4545.54,1.05,548,9207.44,0.29,6,2,8979.07,8541.93,0
35,2652.52,10.85,666,9614.77,0.21,2,1,11935.34,15111.17,1
56,3879.87,30.94,481,6989.05,0.71,1,3,6463.29,6765.44,0
27,5225.06,29.27,476,4678.63,0.19,7,2,11007.72,9067.26,1
34,4594.11,33.03,626,9686.26,0.41,6,3,7830.67,4420.75,1
31,3411.18,27.57,784,8602.59,0.86,5,4,5942.88,11600.94,0
50,4950.28,22.37,708,6400.91,0.43,5,3,8996.08,16132.25,1
67,4060.2,1.95,397,0.0,0.55,3,1,9680.13,12317.6,0
55,4837.02,2.56,371,3521.35,0.44,5,4,12151.86,6069.94,0
42,2911.96,29.37,475,6823.48,0.81,1,1,7497.2,1258.37,0
32,3704.99,4.8,824,3897.58,0.15,7,0,6958.27,9616.2,1
38,4471.6,4.42,367,8441.76,0.3,1,2,8800.69,2837.24,1
67,4451.53,31.98,443,13901.68,0.18,5,2,9792.79,10097.8,1
59,4677.23,14.52,770,5771.22,0.45,6,4,7380.19,12926.45,1
37,4169.36,3.12,647,6621.75,0.55,6,0,11060.81,9252.69,1
66,4000.68,7.92,784,8229.31,0.57,0,3,11029.33,9345.08,1
39,4603.43,8.33,686,11158.9,0.39,0,1,7575.69,4135.67,1
46,4956.89,17.24,648,0.0,0.35,6,0,16206.89,10025.35,1
41,2816.52,2.73,385,3873.73,0.43,4,4,11537.58,8570.02,0
60,3890.22,17.94,840,10008.54,0.22,5,2,10009.83,6520.31,1
68,3996.34,11.18,470,5337.92,0.7,1,2,11996.86,7862.02,0
33,4321.61,2.9,684,0.0,0.79,7,2,7340.01,14371.13,0
45,5089.83,15.39,546,7170.81,0.44,5,4,8164.92,12685.41,0
38,2985.38,20.63,417,1234.52,0.33,5,3,7753.72,4279.94,0
27,4658.78,10.74,680,8405.75,0.52,2,3,8693.71,12599.53,1
49,2623.63,11.59,497,8615.69,0.76,5,4,5847.16,0.0,0
63,3502.35,11.74,764,4267.11,0.43,4,0,6392.65,1935.96,1
32,3710.96,33.43,772,1739.77,0.32,2,0,8086.44,1879.47,1
21,3936.98,30.33,787,7124.17,0.66,4,2,9612.01,5468.99,1
34,3630.13,11.37,473,4338.85,0.41,0,0,9000.59,13523.95,1
40,3718.42,25.85,679,4545.24,0.75,0,1,11278.73,5666.87,1
30,3873.62,29.65,470,3578.71,0.17,6,0,9891.13,1589.23,1
61,3937.22,23.61,511,3904.96,0.8,3,4,11908.32,11827.43,0
33,2524.8,24.49,693,2351.56,0.48,3,3,8239.58,5797.93,0
45,2922.52,2.82,492,8163.39,0.68,7,4,10436.3,8405.84,0
62,3787.83,28.27,763,9140.41,0.81,6,1,12500.37,6252.93,1
60,4654.05,2.0,462,2739.59,0.72,4,1,7998.73,5948.02,0
59,5080.76,34.52,809,1365.23,0.28,0,3,10539.13,8199.03,1
69,6739.49,7.15,349,7914.11,0.03,2,3,11167.06,7002.12,1
26,4277.33,7.81,669,9625.12,0.15,1,3,11518.91,4180.62,1
53,3474.94,16.3,740,7237.56,0.84,0,2,8675.68,10552.41,0
38,4340.55,13.49,363,9168.65,0.15,2,4,8322.19,6019.99,0
44,4791.51,4.27,479,8043.51,0.4,6,4,7250.14,6986.87,0
56,4305.37,5.77,405,5726.84,0.31,2,0,13293.03,0.0,0
26,3230.78,33.86,388,4655.15,0.46,6,4,11529.6,16900.93,0
63,4090.74,7.19,748,3047.12,0.61,3,0,9739.29,9162.16,1
32,4144.01,1.17,419,5203.11,0.72,0,1,8698.21,10392.77,0
48,2919.09,11.13,477,0.0,0.1,6,1,11545.98,12858.7,1
47,3099.17,16.62,691,10200.36,0.43,1,0,8667.28,4499.53,1
56,5256.16,2.45,717,1889.92,0.89,5,3,4631.09,5524.63,0
60,2184.66,23.89,849,6345.8,0.47,2,1,5449.92,4407.08,1
32,4332.7,16.53,351,6659.86,0.57,3,0,13968.11,6521.3,0
38,3948.31,29.01,473,5198.75,0.92,5,1,9454.75,15096.04,0
59,5424.36,8.54,518,5359.09,0.64,5,1,9225.61,9012.37,0
61,4728.34,1.67,471,2951.01,0.53,7,2,11495.29,18635.74,0
61,3407.9,19.33,710,4145.14,0.6,5,1,6300.51,8833.11,1
56,5309.82,34.92,688,7889.46,0.34,6,1,9182.73,11491.28,1
40,3679.7,1.3,674,7708.62,0.81,1,4,9346.03,12820.08,0
59,5964.1,26.05,748,1205.86,0.98,7,4,6868.57,1513.97,0
32,5664.76,15.44,727,5257.51,0.49,5,2,8902.06,4672.55,1
57,4111.19,24.8,715,0.0,0.5,4,2,6958.44,12890.93,1
22,4875.23,12.45,714,5184.5,0.52,1,2,9372.75,269.7,1
55,4347.92,29.17,543,5682.76,0.56,7,0,9868.93,7050.35,1
51,3376.06,19.54,650,1104.66,0.88,6,1,8138.54,6277.03,0
46,5135.67,11.27,837,10055.34,0.75,4,2,8707.49,9534.96,1
51,4565.52,11.66,833,1077.7,0.73,4,4,5162.75,1716.95,0
50,4946.03,22.82,837,9347.12,0.88,3,2,9103.21,10997.53,1
21,5143.24,9.92,647,126.69,0.72,2,1,12407.66,8292.99,1
54,5451.75,11.03,714,7745.83,0.15,3,0,8015.02,7878.08,1
46,5114.62,32.85,459,0.0,0.52,0,2,9503.23,9940.53,1
22,4109.63,7.77,531,3789.35,0.18,2,0,12604.16,7425.15,1
66,4268.29,24.11,666,1218.05,0.62,3,0,8361.71,10907.4,1
23,4559.72,5.57,829,6373.21,0.84,2,0,5979.33,6968.54,1
22,4083.72,6.91,528,2756.02,0.66,0,0,8496.18,8864.09,0
29,3981.2,24.2,843,4692.25,0.08,3,1,13393.55,11427.79,1
27,5855.22,13.3,492,6099.06,0.41,6,2,10387.32,7490.39,1
33,4630.5,15.86,389,2164.72,0.39,5,2,6794.12,7874.62,0
23,5886.42,8.07,704,3432.12,0.9,3,1,11366.14,12608.38,1
50,3507.21,32.05,526,6128.29,0.61,1,1,8809.02,8283.9,1
42,4157.77,25.12,673,2276.53,0.35,6,3,9810.53,9844.05,1
55,3806.77,8.67,701,6583.93,0.45,2,3,12975.94,14560.61,1
39,3846.96,12.57,331,0.0,0.45,4,0,7470.0,8248.51,0
57,3937.33,9.38,393,11831.62,0.24,4,0,5961.97,481.69,0
63,4085.93,27.66,813,8854.77,0.85,5,2,10223.84,6772.16,1
38,3807.93,21.7,727,619.67,0.52,1,1,12761.13,8146.97,1
24,5804.63,11.3,346,2740.25,0.32,2,2,8662.05,11486.05,0
57,4799.49,18.83,803,4159.62,0.13,1,2,8197.31,5231.03,1
30,3532.67,27.08,697,7095.46,0.8,2,4,9434.52,2777.94,0
26,3710.48,8.57,768,7686.62,0.22,5,3,10040.6,5077.17,1
66,4861.47,13.77,447,8715.76,0.59,7,1,11459.88,7714.74,0
67,4682.74,14.21,510,9031.22,0.81,5,2,9547.28,7584.51,0
21,3653.73,19.48,627,1718.04,0.51,4,1,11262.87,14082.38,1
68,5021.81,1.55,384,5821.73,0.42,6,4,6701.07,4794.72,0
33,2921.01,11.59,623,4779.99,0.71,6,4,13791.9,12603.39,0
61,3776.83,7.27,439,7228.88,0.67,6,2,10258.66,8695.02,0
40,5737.24,4.8,524,4806.65,0.16,5,0,15244.07,5662.59,1
65,1875.34,12.08,541,0.0,0.76,3,2,10451.52,4471.5,0
21,4016.64,8.09,701,3739.34,0.66,1,0,4695.25,10746.06,1
52,5078.75,23.09,630,13269.0,0.3,6,3,12013.25,5874.83,1
35,4069.25,3.62,794,5356.68,0.67,5,4,9399.76,4733.38,0
69,3502.44,29.02,641,9155.71,0.36,5,1,7591.23,7727.43,1
50,3405.43,30.38,601,5087.96,0.5,6,3,6730.81,2251.31,0
59,2344.12,33.25,722,4401.38,0.3,6,2,8248.28,5444.28,1
51,3016.97,3.9,373,5374.24,0.91,5,0,9282.58,3336.58,0
22,4257.44,2.45,434,4595.51,0.62,3,4,9124.3,5060.97,0
50,3691.16,33.43,607,8056.43,0.45,1,0,8764.5,7892.61,1
40,4187.28,3.26,632,3864.43,0.66,1,3,3072.91,9007.12,0
52,4065.3,4.39,816,0.0,0.59,7,4,12172.79,3104.18,0
29,4452.45,6.98,806,8118.06,0.42,3,2,10269.84,6974.0,1
51,2719.16,21.34,514,7013.2,0.72,4,4,8008.11,8690.87,0
61,3924.1,27.84,454,3982.54,0.54,5,2,10090.82,9365.51,0
22,3896.8,2.34,303,4831.07,0.91,5,3,6426.07,8042.33,0
41,3921.1,12.46,689,7743.11,0.18,7,4,8368.0,6525.92,1
53,3407.07,13.28,533,6525.87,0.46,5,1,10823.45,14986.63,0
29,2245.15,33.06,450,2165.64,0.91,4,3,9272.4,1805.7,0
49,4760.74,21.56,443,9669.19,0.59,3,0,10045.43,7816.19,1
26,4924.08,16.12,463,13485.01,0.36,1,1,9409.09,5492.76,1
31,6310.45,13.2,604,5373.42,0.07,0,1,11153.79,6615.67,1
26,4849.09,12.45,680,2126.88,0.24,7,1,12875.47,5497.27,1
41,5662.15,8.9,383,8731.14,0.29,3,2,3798.72,8320.06,0
53,4729.13,24.77,747,9792.8,0.32,5,4,6954.74,6207.2,1
32,3860.16,5.57,832,2481.63,0.43,6,2,11633.4,9775.27,1
64,4640.51,19.14,462,504.4,0.35,7,3,5305.9,2779.93,0
63,3158.96,27.17,770,1007.25,0.21,6,0,10667.11,6906.09,1
55,4415.12,17.81,540,3727.37,0.49,0,1,9527.31,15965.3,1
34,4101.65,15.4,324,1787.96,0.14,7,4,7580.42,7673.18,0
62,3258.9,22.16,719,3807.51,0.05,5,4,8942.62,13535.22,1
